BOROUGH,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
1,793,1603,10011,1,0,1,2008,2,990000
1,794,1015,10011,1,0,1,2005,2,1725000
1,794,1040,10011,1,0,1,2005,2,2085000
1,794,1045,10011,1,0,1,2005,2,2000000
1,794,1047,10011,1,0,1,2005,2,2825000
1,794,1105,10011,1,0,1,2006,2,2163100
1,794,1118,10011,1,0,1,2006,2,1470000
1,794,1123,10011,1,0,1,2006,2,2050000
1,794,1301,0,0,0,0,0,2,5193075
1,794,1302,0,0,0,0,0,2,2189238
1,794,1303,0,0,0,0,0,2,5500000
1,794,1304,0,0,0,0,0,2,3864259
1,794,1306,0,0,0,0,0,2,1600000
1,794,1306,0,0,0,0,0,2,1374638
1,794,1307,0,0,0,0,0,2,4327562
1,794,1308,0,0,0,0,0,2,3971175
1,794,1309,0,0,0,0,0,2,2507441
1,794,1310,0,0,0,0,0,2,1476462
1,794,1311,0,0,0,0,0,2,4276650
1,794,1312,0,0,0,0,0,2,4174825
1,794,1313,0,0,0,0,0,2,2485000
1,794,1314,0,0,0,0,0,2,1636836
1,794,1315,0,0,0,0,0,2,4480300
1,794,1316,0,0,0,0,0,2,4174825
1,794,1317,0,0,0,0,0,2,2500000
1,794,1318,0,0,0,0,0,2,1629200
1,794,1319,0,0,0,0,0,2,4633038
1,794,1320,0,0,0,0,0,2,4429387
1,794,1321,0,0,0,0,0,2,2600000
1,794,1322,0,0,0,0,0,2,1807393
1,794,1323,0,0,0,0,0,2,5103978
1,794,1324,0,0,0,0,0,2,4531212
1,794,1325,0,0,0,0,0,2,2749275
1,794,1326,0,0,0,0,0,2,3500000
1,794,1327,0,0,0,0,0,2,11670000
1,794,1328,0,0,0,0,0,2,7835000
1,794,1329,0,0,0,0,0,2,7987500
1,794,1330,0,0,0,0,0,2,8335000
1,795,1014,10011,1,0,1,0,2,2250000
1,795,1106,10011,1,0,1,2008,2,205000
1,795,1107,10011,1,0,1,2008,2,950000
1,795,1114,10011,1,0,1,2008,2,1090000
1,795,1120,10011,1,0,1,2008,2,1318000
1,795,1123,10011,1,0,1,2008,2,1010000
1,795,1132,10011,1,0,1,2008,2,2750000
1,796,1026,10011,1,0,1,1987,2,680000
1,796,1104,10011,1,0,1,1875,2,2250000
1,796,1126,10011,1,0,1,1875,2,2750000
1,796,1312,10010,1,0,1,0,2,1725000
1,796,1332,10010,1,0,1,0,2,4000000
1,797,1121,10011,1,0,1,0,2,3225000
1,797,1205,10011,1,0,1,0,2,4000000
1,797,1604,10011,1,0,1,2006,2,1015000
1,797,1623,10011,1,0,1,2006,2,1682500
1,797,1634,10011,1,0,1,2006,2,939000
1,797,1711,10011,1,0,1,1911,2,1475000
1,797,1715,10011,1,0,1,1911,2,855000
1,797,1719,10011,1,0,1,1911,2,1915000
1,797,1726,10011,1,0,1,1911,2,1760000
1,797,1741,10011,1,0,1,1911,2,2835000
1,797,1804,10011,1,0,1,2012,2,2000000
1,797,1805,10011,1,0,1,2012,2,1215000
1,797,1811,10011,1,0,1,2012,2,1340000
1,797,1812,10011,1,0,1,2012,2,2318000
1,797,1820,10011,1,0,1,2012,2,1310000
1,797,1823,10011,1,0,1,2012,2,1515000
1,798,1012,10011,1,0,1,1973,2,875000
1,798,1018,10011,1,0,1,1973,2,900000
1,798,1034,10011,1,0,1,1973,2,750000
1,798,1042,10011,1,0,1,1973,2,495000
1,798,1074,10011,1,0,1,1973,2,625000
1,798,1113,10011,1,0,1,1973,2,855000
1,798,1203,10011,1,0,1,1950,2,1974000
1,798,1419,10011,1,0,1,2006,2,1519999
1,798,1515,10011,1,0,1,2008,2,2550000
1,798,1522,10011,1,0,1,2008,2,2625000
1,798,1524,10011,1,0,1,2008,2,4900000
1,798,1533,10011,1,0,1,2008,2,3850000
1,798,1551,10011,1,0,1,2008,2,1830000
1,798,1555,10011,1,0,1,2008,2,3540000
1,798,1557,10011,1,0,1,2008,2,3450000
1,798,1560,10011,1,0,1,2008,2,2015000
1,798,1562,10011,1,0,1,2008,2,2010000
1,798,1587,10011,1,0,1,2008,2,1570000
1,798,1708,10011,1,0,1,2011,2,1015000
1,799,1021,10011,1,0,1,1920,2,2250000
1,800,1013,10001,1,0,1,0,2,1497500
1,800,1315,10011,1,0,1,2006,2,2225000
1,800,1319,10011,1,0,1,2006,2,2235000
1,800,1349,10011,1,0,1,2006,2,2395000
1,800,1379,10011,1,0,1,2006,2,1615000
1,800,1396,10011,1,0,1,2006,2,1775000
1,800,1431,10011,1,0,1,2006,2,2750000
1,800,1453,10011,1,0,1,2006,2,2375000
1,800,1461,10011,1,0,1,2006,2,2615000
1,800,1490,10011,1,0,1,2006,2,1675000
1,800,1491,10011,1,0,1,2006,2,1680000
1,800,1503,10011,1,0,1,2006,2,1730000
1,801,1106,10001,1,0,1,1922,2,1900000
1,801,1113,10001,1,0,1,1922,2,2650000
1,803,1020,10001,1,0,1,0,2,1155000
1,803,1028,10001,1,0,1,0,2,765000
1,803,1034,10001,1,0,1,0,2,640000
1,803,1093,10001,1,0,1,0,2,2999000
1,803,1096,10001,1,0,1,0,2,1508000
1,716,1,10011,4,1,5,1910,2,10581818
1,769,69,10011,4,2,6,1910,2,8250000
1,690,1102,10011,1,0,1,0,2,4000000
1,695,1003,10011,1,0,1,0,2,2000000
1,695,2108,10011,1,0,1,2013,2,13250000
1,695,2109,10011,1,0,1,2013,2,8000000
1,695,2202,0,0,0,0,0,2,4582125
1,695,2204,0,0,0,0,0,2,4450000
1,695,2207,0,0,0,0,0,2,4918147
1,768,1302,10011,1,0,1,2001,2,2450000
1,773,1201,10011,1,0,1,1920,2,2443800
1,797,1507,10011,1,0,1,1900,2,2320000
1,800,1203,10011,1,0,1,0,2,3680000
1,695,2201,0,0,0,0,0,2,2060500
1,718,1004,10011,0,0,0,2008,2,4100000
1,718,1004,10011,0,0,0,2008,2,3625000
1,718,1004,10011,0,0,0,2008,2,3900000
1,718,1004,10011,0,0,0,2008,2,9939120
1,718,1004,10011,0,0,0,2008,2,1725000
1,721,1008,10011,0,0,0,1932,2,1275000
1,721,1008,10011,0,0,0,1932,2,1037462
1,721,1008,10011,0,0,0,1932,2,575000
1,721,1008,10011,0,0,0,1932,2,590000
1,721,1008,10011,0,0,0,1932,2,585000
1,721,1008,10011,0,0,0,1932,2,712500
1,721,1008,10011,0,0,0,1932,2,3200000
1,721,1008,10011,0,0,0,1932,2,590000
1,721,1008,10011,0,0,0,1932,2,3525000
1,721,1008,10011,0,0,0,1932,2,1205000
1,721,1008,10011,0,0,0,1932,2,980000
1,721,1008,10011,0,0,0,1932,2,615000
1,721,1062,10011,0,0,0,0,2,1300000
1,721,1062,10011,0,0,0,0,2,595000
1,721,1062,10011,0,0,0,0,2,638000
1,721,1062,10011,0,0,0,0,2,550000
1,721,1062,10011,0,0,0,0,2,1200000
1,721,1062,10011,0,0,0,0,2,620000
1,721,1062,10011,0,0,0,0,2,1325000
1,721,1062,10011,0,0,0,0,2,5199934
1,721,1062,10011,0,0,0,0,2,2750000
1,721,1062,10011,0,0,0,0,2,643000
1,721,1062,10011,0,0,0,0,2,1100000
1,721,1062,10011,0,0,0,0,2,620000
1,738,1003,10011,0,0,0,1973,2,545000
1,738,1003,10011,0,0,0,1973,2,600000
1,738,1003,10011,0,0,0,1973,2,580000
1,738,1003,10011,0,0,0,1973,2,565000
1,738,1003,10011,0,0,0,1973,2,525000
1,738,1003,10011,0,0,0,1973,2,782071
1,738,1003,10011,0,0,0,1973,2,599000
1,740,1102,10011,0,0,0,2008,2,2100000
1,745,1104,10011,0,0,0,0,2,1915000
1,745,1104,10011,0,0,0,0,2,465000
1,745,1104,10011,0,0,0,0,2,900000
1,745,1104,10011,0,0,0,0,2,695000
1,745,1104,10011,0,0,0,0,2,967500
1,745,1104,10011,0,0,0,0,2,605000
1,745,1104,10011,0,0,0,0,2,775000
1,745,1104,10011,0,0,0,0,2,580000
1,746,1202,10011,0,0,0,1931,2,900000
1,746,1202,10011,0,0,0,1931,2,470000
1,746,1202,10011,0,0,0,1931,2,500000
1,746,1202,10011,0,0,0,1931,2,895000
1,746,1202,10011,0,0,0,1931,2,460000
1,746,1202,10011,0,0,0,1931,2,925000
1,746,1202,10011,0,0,0,1931,2,1675000
1,746,1202,10011,0,0,0,1931,2,400000
1,746,1202,10011,0,0,0,1931,2,1945000
1,746,1202,10011,0,0,0,1931,2,515000
1,769,1104,10011,0,0,0,1980,2,576500
1,769,1104,10011,0,0,0,1980,2,618000
1,769,1104,10011,0,0,0,1980,2,595000
1,769,1104,10011,0,0,0,1980,2,490000
1,769,1104,10011,0,0,0,1980,2,575000
1,769,1104,10011,0,0,0,1980,2,563250
1,769,1104,10011,0,0,0,1980,2,483000
1,769,1104,10011,0,0,0,1980,2,982500
1,769,1104,10011,0,0,0,1980,2,1300000
1,792,1102,10011,0,0,0,1908,2,735000
1,792,1102,10011,0,0,0,1908,2,698000
1,792,1102,10011,0,0,0,1908,2,700000
1,792,1102,10011,0,0,0,1908,2,3700000
1,792,1102,10011,0,0,0,1908,2,685000
1,792,1102,10011,0,0,0,1908,2,699000
1,792,1102,10011,0,0,0,1908,2,1220000
1,792,1102,10011,0,0,0,1908,2,1160000
1,792,1102,10011,0,0,0,1908,2,725000
1,792,1302,10011,0,0,0,1930,2,620000
1,792,1302,10011,0,0,0,1930,2,1200000
1,792,1302,10011,0,0,0,1930,2,3755000
1,692,63,10011,0,3,3,1900,4,17300000
1,790,32,10011,1,1,1,1953,4,42400000
1,801,24,10001,0,13,13,1906,4,150000000
1,801,58,10001,0,5,5,1930,4,10150000
1,696,28,10011,0,1,1,2013,4,10750000
1,716,2,10011,0,1,1,1910,4,8818181
1,717,5,10011,0,1,1,1910,4,20000000
1,773,1,10011,0,4,4,1932,4,107250000
1,790,36,10011,2,2,4,1920,4,10600000
1,795,19,10011,1,5,6,1910,4,10500000
1,799,63,10011,0,3,3,1920,4,9174156
1,801,19,10001,0,19,19,1921,4,33000000
1,801,71,10001,0,1,1,2010,4,139725000
1,753,33,10001,0,1,1,1900,4,4300000
1,772,64,10011,0,10,10,1900,4,92007576
1,799,70,10011,0,0,0,1111,4,8208750
1,803,62,10001,0,0,0,0,4,60000000
1,799,25,10011,0,1,1,1920,4,50350000
1,764,11,10011,35,0,35,1920,4,7995000
1,803,1110,10001,0,0,1,0,4,7610000
1,803,1111,10001,0,0,1,0,4,7100000
1,803,1117,10001,0,0,1,0,4,7214400
1,691,1103,10011,0,0,1,2013,4,500000
1,716,1151,10011,0,0,1,0,4,137500
1,695,1202,10011,0,0,1,0,4,5100000
1,695,1203,10011,0,0,1,0,4,1750000
1,797,1601,10011,0,0,1,2006,4,12250000
1,164,28,10013,11,3,14,1915,2,8275000
1,277,2,10002,28,2,30,1918,2,4250000
1,171,1004,10013,1,0,1,0,2,1800000
1,171,1013,10013,1,0,1,0,2,1547500
1,171,1015,10013,1,0,1,0,2,999000
1,171,1016,10013,1,0,1,0,2,2400000
1,171,1214,10013,1,0,1,1920,2,1440000
1,171,1227,10013,1,0,1,1920,2,2800000
1,171,1258,10013,1,0,1,1920,2,3266000
1,171,1263,10013,1,0,1,1920,2,2600000
1,172,1064,10013,1,0,1,1990,2,715000
1,172,1145,10013,1,0,1,1990,2,830000
1,172,1433,10013,1,0,1,2007,2,800000
1,172,1446,10013,1,0,1,2007,2,1270000
1,172,1447,10013,1,0,1,2007,2,1224000
1,172,1466,10013,1,0,1,2007,2,1695000
1,202,1014,10013,1,0,1,0,2,735000
1,202,1146,10013,1,0,1,0,2,522500
1,202,1149,10013,1,0,1,0,2,925000
1,204,1003,10013,1,0,1,0,2,1330000
1,204,1011,10013,1,0,1,2004,2,207870
1,206,1116,10013,1,0,1,2003,2,2050000
1,208,1005,10013,1,0,1,1900,2,4100000
1,235,1012,10013,1,0,1,1915,2,2570000
1,235,1013,10013,1,0,1,1915,2,3400000
1,236,1202,10013,1,0,1,1920,2,3510000
1,236,1210,10013,1,0,1,1920,2,2100000
1,236,1211,10013,1,0,1,1920,2,2291062
1,236,1215,10013,1,0,1,1920,2,2275000
1,236,1216,10013,1,0,1,1920,2,2450000
1,236,1218,10013,1,0,1,1920,2,1250000
1,277,1033,10002,1,0,1,1989,2,150000
1,277,1048,10002,1,0,1,1989,2,580000
1,277,1083,10002,1,0,1,1989,2,450000
1,293,1006,10002,1,0,1,2007,2,600000
1,195,9,10013,0,2,2,1920,4,19000000
1,203,20,10013,0,14,14,1915,4,9375000
1,162,47,10013,1,3,4,1920,4,3000000
1,162,57,10013,2,2,4,1920,4,4350000
1,163,16,10013,0,2,2,1915,4,2700000
1,237,21,10013,0,1,1,1910,4,6780000
1,281,44,10002,0,8,8,1900,4,15500000
1,204,1110,10013,0,0,1,1915,4,1581433
1,204,1113,10013,0,0,1,1915,4,1918188
1,204,1114,10013,0,0,1,1915,4,1739200
1,205,8,10013,0,0,0,0,4,93000
1,197,1001,10013,0,0,1,1920,4,1130000
1,200,1011,10013,0,0,1,0,4,960000
1,200,1115,10013,0,0,1,1991,4,960000
1,201,1062,10013,0,0,1,0,4,280000
1,281,1105,10038,0,0,1,2009,4,1305682
1,281,1106,10038,0,0,1,2009,4,1591427
1,281,1108,10038,0,0,1,2009,4,1751425
1,281,1109,10038,0,0,1,2009,4,1493862
1,303,1103,10002,0,0,1,1940,4,3403575
1,303,1104,10002,0,0,1,1940,4,4100000
1,303,1107,10002,0,0,1,1940,4,4306445
1,303,1108,10002,0,0,1,1940,4,2043645
1,303,1109,10002,0,0,1,1940,4,3500000
1,199,1001,10013,0,0,1,0,4,23550000
1,175,19,10013,7,1,8,1915,2,141500000
1,124,10,10007,6,1,7,1915,2,15000000
1,173,17,10013,18,1,19,1920,2,21250000
1,117,1,10038,0,0,0,1960,2,691400
1,117,1,10038,0,0,0,1960,2,845000
1,117,1,10038,0,0,0,1960,2,600000
1,117,1,10038,0,0,0,1960,2,389000
1,117,1,10038,0,0,0,1960,2,870000
1,117,1,10038,0,0,0,1960,2,650000
1,117,1,10038,0,0,0,1960,2,860000
1,117,1,10038,0,0,0,1960,2,480000
1,117,1,10038,0,0,0,1960,2,850000
1,117,1,10038,0,0,0,1960,2,850000
1,117,1,10038,0,0,0,1960,2,1350000
1,117,1,10038,0,0,0,1960,2,879000
1,134,25,10007,0,0,0,1915,2,2325000
1,146,21,10013,0,0,0,1920,2,1750000
1,161,1,10038,0,0,0,1965,2,1599000
1,161,1,10038,0,0,0,1965,2,900000
1,176,11,10013,0,0,0,1915,2,3500000
1,178,25,10013,0,0,0,1890,2,1800000
1,123,1106,10007,1,0,1,2008,2,1781937
1,123,1107,10007,1,0,1,2008,2,988250
1,123,1108,10007,1,0,1,2008,2,1043706
1,123,1109,10007,1,0,1,2008,2,1250000
1,123,1116,10007,1,0,1,2008,2,4531212
1,123,1117,10007,1,0,1,2008,2,2978381
1,123,1118,10007,1,0,1,2008,2,5091250
1,123,1121,10007,1,0,1,2008,2,4571942
1,123,1122,10007,1,0,1,2008,2,2871465
1,123,1125,10007,1,0,1,2008,2,4816322
1,123,1126,10007,1,0,1,2008,2,2891830
1,123,1127,10007,1,0,1,2008,2,5193075
1,123,1130,10007,1,0,1,2008,2,4398840
1,123,1131,10007,1,0,1,2008,2,3141301
1,123,1134,10007,1,0,1,2008,2,5585101
1,123,1135,10007,1,0,1,2008,2,3161666
1,123,1136,10007,1,0,1,2008,2,6567712
1,123,1139,10007,1,0,1,2008,2,5404385
1,123,1140,10007,1,0,1,2008,2,3532727
1,123,1143,10007,1,0,1,2008,2,5361086
1,123,1145,10007,1,0,1,2008,2,5753112
1,123,1146,10007,1,0,1,2008,2,5142162
1,123,1148,10007,1,0,1,2008,2,5019972
1,123,1149,10007,1,0,1,2008,2,3222761
1,123,1150,10007,1,0,1,2008,2,5600375
1,123,1153,10007,1,0,1,2008,2,3243126
1,123,1154,10007,1,0,1,2008,2,5854937
1,123,1155,10007,1,0,1,2008,2,5641287
1,123,1158,10007,1,0,1,2008,2,3718172
1,123,1160,10007,1,0,1,2008,2,7484137
1,123,1161,10007,1,0,1,2008,2,4683950
1,123,1162,10007,1,0,1,2008,2,3283856
1,123,1163,10007,1,0,1,2008,2,6262237
1,123,1164,10007,1,0,1,2008,2,5345812
1,123,1166,10007,1,0,1,2008,2,4724680
1,123,1167,10007,1,0,1,2008,2,3304221
1,123,1169,10007,1,0,1,2008,2,8858775
1,123,1170,10007,1,0,1,2008,2,6450000
1,123,1171,10007,1,0,1,2008,2,3767525
1,123,1172,10007,1,0,1,2008,2,4459935
1,123,1173,10007,1,0,1,2008,2,8655125
1,123,1174,10007,1,0,1,2008,2,6250000
1,123,1175,10007,1,0,1,2008,2,3808255
1,123,1176,10007,1,0,1,2008,2,4317380
1,123,1177,10007,1,0,1,2008,2,8425000
1,123,1178,10007,1,0,1,2008,2,6567712
1,123,1179,10007,1,0,1,2008,2,3848985
1,123,1180,10007,1,0,1,2008,2,4358110
1,123,1181,10007,1,0,1,2008,2,8858775
1,123,1182,10007,1,0,1,2008,2,6418625
1,123,1183,10007,1,0,1,2008,2,4169733
1,123,1184,10007,1,0,1,2008,2,4449752
1,123,1187,10007,1,0,1,2008,2,4210463
1,123,1188,10007,1,0,1,2008,2,4490482
1,123,1190,10007,1,0,1,2008,2,5065793
1,123,1191,10007,1,0,1,2008,2,3716612
1,123,1192,10007,1,0,1,2008,2,4607581
1,123,1193,10007,1,0,1,2008,2,9673375
1,123,1194,10007,1,0,1,2008,2,6771362
1,123,1195,10007,1,0,1,2008,2,4444661
1,123,1196,10007,1,0,1,2008,2,4648311
1,123,1197,10007,1,0,1,2008,2,8900000
1,123,1198,10007,1,0,1,2008,2,6975012
1,123,1199,10007,1,0,1,2008,2,4638128
1,123,1200,10007,1,0,1,2008,2,4689041
1,123,1201,10007,1,0,1,2008,2,9877025
1,123,1202,10007,1,0,1,2008,2,7178662
1,123,1203,10007,1,0,1,2008,2,5391633
1,123,1204,10007,1,0,1,2008,2,4831596
1,123,1205,10007,1,0,1,2008,2,9745200
1,123,1206,10007,1,0,1,2008,2,7129575
1,123,1207,10007,1,0,1,2008,2,4566851
1,123,1208,10007,1,0,1,2008,2,5075976
1,123,1210,10007,1,0,1,2008,2,7150000
1,123,1211,10007,1,0,1,2008,2,4760318
1,123,1212,10007,1,0,1,2008,2,5116706
1,123,1215,10007,1,0,1,2008,2,6022948
1,123,1216,10007,1,0,1,2008,2,5462911
1,123,1217,10007,1,0,1,2008,2,12982687
1,123,1218,10007,1,0,1,2008,2,8146000
1,123,1219,10007,1,0,1,2008,2,5294900
1,123,1220,10007,1,0,1,2008,2,13084512
1,123,1222,10007,1,0,1,2008,2,5345812
1,123,1223,10007,1,0,1,2008,2,13186337
1,123,1224,10007,1,0,1,2008,2,8527106
1,123,1225,10007,1,0,1,2008,2,5193075
1,123,1227,10007,1,0,1,2008,2,8400000
1,123,1228,10007,1,0,1,2008,2,5600375
1,123,1230,10007,1,0,1,2008,2,8349650
1,123,1231,10007,1,0,1,2008,2,5854937
1,123,1234,10007,1,0,1,2008,2,6118000
1,123,1236,10007,1,0,1,2008,2,8563500
1,123,1237,10007,1,0,1,2008,2,5600375
1,123,1239,10007,1,0,1,2008,2,8604212
1,123,1240,10007,1,0,1,2008,2,6567712
1,123,1241,10007,1,0,1,2008,2,13500000
1,123,1242,10007,1,0,1,2008,2,8400125
1,123,1243,10007,1,0,1,2008,2,6313150
1,123,1244,10007,1,0,1,2008,2,13600000
1,123,1246,10007,1,0,1,2008,2,6670000
1,123,1250,10007,1,0,1,2008,2,19975437
1,123,1251,10007,1,0,1,2008,2,15843262
1,123,1252,10007,1,0,1,2008,2,17210250
1,123,1253,10007,1,0,1,2008,2,13720918
1,123,1254,10007,1,0,1,2008,2,18429688
1,123,1256,10007,1,0,1,2008,2,30000000
1,123,1259,10007,1,0,1,2008,2,26626267
1,134,1130,10007,1,0,1,1900,2,2138325
1,134,1131,10007,1,0,1,1900,2,3054750
1,134,1132,10007,1,0,1,1900,2,3400000
1,134,1423,10007,1,0,1,1930,2,1790000
1,134,1425,10007,1,0,1,1930,2,2150000
1,134,1438,10007,1,0,1,1930,2,2000000
1,134,1445,10007,1,0,1,1930,2,2875000
1,134,1475,10007,1,0,1,1930,2,1250000
1,135,1235,10007,1,0,1,1910,2,1295000
1,135,1237,10007,1,0,1,1910,2,1585000
1,135,1253,10007,1,0,1,1910,2,6520000
1,135,1304,10007,1,0,1,1900,2,3500000
1,135,1306,10007,1,0,1,1900,2,3475000
1,135,1314,10007,1,0,1,1900,2,4200000
1,135,1315,10007,1,0,1,1900,2,5250000
1,135,1805,0,0,0,0,0,2,6912506
1,135,1806,0,0,0,0,0,2,7114393
1,135,1808,10007,0,0,0,0,2,6873187
1,135,1809,0,0,0,0,0,2,5250000
1,135,1810,10007,0,0,0,0,2,4800000
1,135,1811,10007,0,0,0,0,2,4717659
1,136,1410,10007,1,0,1,0,2,2200000
1,145,1314,10013,1,0,1,1920,2,2575000
1,146,1018,10013,1,0,1,1895,2,2900000
1,147,1602,10013,1,0,1,1915,2,2945000
1,147,1606,10013,1,0,1,1915,2,2990000
1,147,1612,10013,1,0,1,1915,2,2600000
1,147,1613,10013,1,0,1,1915,2,3350000
1,147,1616,10013,1,0,1,1915,2,2550000
1,149,1019,10007,1,0,1,2009,2,2860000
1,149,1021,10007,1,0,1,2009,2,2985000
1,149,1150,10007,1,0,1,2010,2,2800000
1,149,1176,10007,1,0,1,2010,2,2498000
1,149,1178,10007,1,0,1,2010,2,2525000
1,149,1184,10007,1,0,1,2010,2,1225000
1,173,1046,10013,1,0,1,0,2,8100000
1,173,1116,10013,1,0,1,1924,2,2550000
1,173,1117,10013,1,0,1,1924,2,3250000
1,173,1127,10013,1,0,1,1924,2,1050000
1,173,1132,10013,1,0,1,1924,2,900000
1,173,1163,10013,1,0,1,1924,2,946973
1,173,1206,10013,1,0,1,0,2,2945000
1,173,1316,10013,1,0,1,1920,2,1525000
1,173,1331,10013,1,0,1,1920,2,2750000
1,175,1310,10013,1,0,1,0,2,3195000
1,175,1535,10013,1,0,1,1920,2,4500000
1,175,1540,10013,1,0,1,1920,2,1550000
1,175,1549,10013,1,0,1,1920,2,5297445
1,176,1004,10013,1,0,1,2007,2,6139457
1,176,1006,10013,1,0,1,2007,2,3309312
1,176,1007,10013,1,0,1,2007,2,7214083
1,176,1008,10013,1,0,1,2007,2,1431529
1,176,1009,10013,1,0,1,2007,2,1942390
1,176,1010,10013,1,0,1,2007,2,3682307
1,176,1011,10013,1,0,1,2007,2,2835020
1,176,1012,10013,1,0,1,2007,2,6747584
1,176,1013,10013,1,0,1,2007,2,5216033
1,176,1014,10013,1,0,1,2007,2,3936432
1,176,1015,10013,1,0,1,2007,2,1871799
1,176,1016,10013,1,0,1,2007,2,7052937
1,176,1017,10013,1,0,1,2007,2,4908960
1,176,1020,10013,1,0,1,2007,2,6849337
1,176,1024,10013,1,0,1,2007,2,6391080
1,176,1031,10013,1,0,1,2007,2,3250000
1,176,1032,10013,1,0,1,2007,2,8399689
1,176,1033,10013,1,0,1,2007,2,6350000
1,176,1036,10013,1,0,1,2007,2,7207711
1,176,1040,10013,1,0,1,2007,2,8429428
1,176,1042,10013,1,0,1,2007,2,6595000
1,176,1043,10013,1,0,1,2007,2,5163328
1,176,1046,10013,1,0,1,2007,2,4939090
1,176,1047,10013,1,0,1,2007,2,5163139
1,176,1051,10013,1,0,1,2007,2,6486932
1,176,1055,10013,1,0,1,2007,2,6537781
1,176,1059,10013,1,0,1,2007,2,5366862
1,176,1060,10013,1,0,1,2007,2,4625000
1,176,1063,10013,1,0,1,2007,2,5430045
1,176,1064,10013,1,0,1,2007,2,4675000
1,176,1065,10013,1,0,1,2007,2,5650000
1,176,1067,10013,1,0,1,2007,2,5468836
1,176,1071,10013,1,0,1,2007,2,5519731
1,176,1075,10013,1,0,1,2007,2,5570666
1,176,1079,10013,1,0,1,2007,2,6792142
1,176,1083,10013,1,0,1,2007,2,5671655
1,176,1087,10013,1,0,1,2007,2,5722747
1,176,1091,10013,1,0,1,2007,2,5977134
1,176,1095,10013,1,0,1,2007,2,5824576
1,176,1097,10013,1,0,1,2007,2,4648335
1,176,1099,10013,1,0,1,2007,2,5671492
1,176,1100,10013,1,0,1,2007,2,5005150
1,176,1102,10013,1,0,1,2007,2,6257282
1,176,1103,10013,1,0,1,2007,2,7300851
1,176,1104,10013,1,0,1,2007,2,4495897
1,176,1105,10013,1,0,1,2007,2,2333250
1,176,1105,10013,1,0,1,2007,2,5055682
1,176,1106,10013,1,0,1,2007,2,9222591
1,176,1107,10013,1,0,1,2007,2,7550000
1,176,1107,10013,1,0,1,2007,2,6939261
1,176,1109,10013,1,0,1,2007,2,9221938
1,176,1110,10013,1,0,1,2007,2,7458313
1,176,1112,10013,1,0,1,2007,2,10978315
1,176,1113,10013,1,0,1,2007,2,6941467
1,176,1116,10013,1,0,1,2007,2,7358124
1,176,1117,10013,1,0,1,2007,2,4238965
1,176,1118,10013,1,0,1,2007,2,12251134
1,176,1119,10013,1,0,1,2007,2,7916446
1,176,1120,10013,1,0,1,2007,2,4828853
1,176,1121,10013,1,0,1,2007,2,11396706
1,176,1122,10013,1,0,1,2007,2,8781854
1,176,1123,10013,1,0,1,2007,2,4493530
1,176,1124,10013,1,0,1,2007,2,13983255
1,176,1125,10013,1,0,1,2007,2,9444375
1,176,1126,10013,1,0,1,2007,2,5104506
1,176,1127,10013,1,0,1,2007,2,14225000
1,176,1127,10013,1,0,1,2007,2,11401304
1,176,1128,10013,1,0,1,2007,2,10622233
1,176,1129,10013,1,0,1,2007,2,14289224
1,176,1130,10013,1,0,1,2007,2,11232758
1,176,1131,10013,1,0,1,2007,2,13576612
1,176,1132,10013,1,0,1,2007,2,11996348
1,176,1133,10013,1,0,1,2007,2,14543793
1,176,1134,10013,1,0,1,2007,2,11741686
1,176,1135,10013,1,0,1,2007,2,15053170
1,176,1136,10013,1,0,1,2007,2,13014468
1,176,1137,10013,1,0,1,2007,2,16260815
1,176,1138,10013,1,0,1,2007,2,13425648
1,176,1141,10013,1,0,1,2007,2,29082693
1,176,1142,10013,1,0,1,2007,2,23982850
1,176,1143,10013,1,0,1,2007,2,26500000
1,176,1143,10013,1,0,1,2007,2,21814384
1,176,1144,10013,1,0,1,2007,2,29075067
1,176,1146,10013,1,0,1,2007,2,26781101
1,176,1147,10013,1,0,1,2007,2,29075835
1,176,1148,10013,1,0,1,2007,2,47866945
1,135,21,10007,5,1,6,1915,2,10725000
1,133,1801,10007,1,0,1,1920,2,3498000
1,135,1403,10007,1,0,1,0,2,2995000
1,136,1203,10007,1,0,1,0,2,7100000
1,147,1106,10013,1,0,1,0,2,2665000
1,147,1255,10013,1,0,1,0,2,3150000
1,174,1103,10013,1,0,1,1910,2,4065000
1,174,1302,10013,1,0,1,1920,2,7893437
1,177,1002,10013,1,0,1,0,2,3670000
1,146,1401,10013,0,1,1,1930,2,19031370
1,174,1001,10013,0,1,1,1915,2,6000000
1,135,1002,10007,0,0,0,1915,2,1195000
1,146,1102,10013,0,0,0,0,2,600000
1,146,1102,10013,0,0,0,0,2,1600000
1,178,1002,10013,0,0,0,0,2,3150000
1,173,2,10013,0,5,5,1920,4,17850000
1,173,2,10013,0,5,5,1920,4,3150000
1,133,13,10007,0,2,2,1900,4,25000000
1,178,6,10013,0,6,6,1915,4,11500000
1,152,1004,10007,0,0,1,1900,4,975000
1,149,1223,10007,0,0,1,2013,4,202560
1,175,1303,10013,0,0,1,0,4,1129750
1,133,1301,10007,0,0,1,0,4,432756
1,1058,9,10036,10,0,10,1901,2,3100000
